Season,Quarter,Year,DOY,Month,Site,Date,NO3cq,NO3Q_rvalue
Fall,4,2016,310,11,LMP,11/5/2016,0.150212952,0.368538626
Fall,4,2016,311,11,LMP,11/6/2016,0.133345156,0.327833801
Fall,4,2016,312,11,LMP,11/7/2016,0.115462959,0.283675693
Fall,4,2016,313,11,LMP,11/8/2016,0.100104019,0.246632054
Fall,4,2016,314,11,LMP,11/9/2016,0.085481264,0.212071402
Fall,4,2016,315,11,LMP,11/10/2016,0.072472167,0.180401731
Fall,4,2016,316,11,LMP,11/11/2016,0.055980015,0.139837826
Fall,4,2016,317,11,LMP,11/12/2016,0.034496306,0.087004868
Fall,4,2016,318,11,LMP,11/13/2016,0.007908462,0.019916634
Fall,4,2016,319,11,LMP,11/14/2016,-0.025485572,-0.063586903
Fall,4,2016,320,11,LMP,11/15/2016,-0.071137162,-0.173577323
Fall,4,2016,321,11,LMP,11/16/2016,-0.139095091,-0.328145207
Fall,4,2016,322,11,LMP,11/17/2016,-0.167607415,-0.353259123
Fall,4,2016,323,11,LMP,11/18/2016,-0.161089329,-0.290009568
Fall,4,2016,324,11,LMP,11/19/2016,-0.194787571,-0.247165191
Fall,4,2016,325,11,LMP,11/20/2016,-0.142295466,-0.117982982
Fall,4,2016,326,11,LMP,11/21/2016,-0.156861509,-0.130611545
Fall,4,2016,327,11,LMP,11/22/2016,-0.153484554,-0.128415874
Fall,4,2016,328,11,LMP,11/23/2016,-0.102768939,-0.120189271
Fall,4,2016,329,11,LMP,11/24/2016,0.0460734,0.069517893
Fall,4,2016,330,11,LMP,11/25/2016,0.151255353,0.207227745
Fall,4,2016,331,11,LMP,11/26/2016,0.090353872,0.111005361
Fall,4,2016,332,11,LMP,11/27/2016,0.137084967,0.162689798
Fall,4,2016,333,11,LMP,11/28/2016,0.040154074,0.041224542
Fall,4,2016,334,11,LMP,11/29/2016,-0.090494334,-0.076632861
Fall,4,2016,335,11,LMP,11/30/2016,0.10981159,0.083237283
Fall,4,2016,336,12,LMP,12/1/2016,0.302134238,0.330560575
Fall,4,2016,337,12,LMP,12/2/2016,0.274684097,0.39900772
Fall,4,2016,338,12,LMP,12/3/2016,0.212530481,0.374050799
Fall,4,2016,339,12,LMP,12/4/2016,0.176207744,0.340977999
Fall,4,2016,340,12,LMP,12/5/2016,0.162452634,0.338285408
Fall,4,2016,341,12,LMP,12/6/2016,0.154870344,0.348870856
Fall,4,2016,342,12,LMP,12/7/2016,0.143338302,0.352627847
Fall,4,2016,343,12,LMP,12/8/2016,0.130279994,0.348659107
Fall,4,2016,344,12,LMP,12/9/2016,0.11286037,0.326591535
Fall,4,2016,345,12,LMP,12/10/2016,0.091651038,0.282284255
Fall,4,2016,346,12,LMP,12/11/2016,0.06192572,0.206622899
Fall,4,2016,347,12,LMP,12/12/2016,0.039012827,0.137244482
Fall,4,2016,348,12,LMP,12/13/2016,0.019598669,0.06900472
Fall,4,2016,349,12,LMP,12/14/2016,0.010781852,0.035999406
Fall,4,2016,350,12,LMP,12/15/2016,-0.012373437,-0.038671757
Fall,4,2016,351,12,LMP,12/16/2016,-0.033560294,-0.106537194
Fall,4,2016,352,12,LMP,12/17/2016,-0.055945025,-0.171469639
Fall,4,2016,353,12,LMP,12/18/2016,-0.071174033,-0.202393006
Fall,4,2016,354,12,LMP,12/19/2016,-0.076044748,-0.210456153
Fall,4,2016,355,12,LMP,12/20/2016,-0.085578218,-0.233803813
Fall,4,2016,356,12,LMP,12/21/2016,-0.09718192,-0.258321921
Fall,4,2016,357,12,LMP,12/22/2016,-0.113942755,-0.287847624
Fall,4,2016,358,12,LMP,12/23/2016,-0.141392577,-0.339433567
Fall,4,2016,359,12,LMP,12/24/2016,-0.177752189,-0.402387208
Fall,4,2016,360,12,LMP,12/25/2016,-0.209695035,-0.443157306
Fall,4,2016,361,12,LMP,12/26/2016,-0.238285685,-0.468724228
Fall,4,2016,362,12,LMP,12/27/2016,-0.26154885,-0.48011703
Fall,4,2016,363,12,LMP,12/28/2016,-0.279095796,-0.480857924
Fall,4,2016,364,12,LMP,12/29/2016,-0.293690038,-0.485323895
Fall,4,2016,365,12,LMP,12/30/2016,-0.251222976,-0.423409058
Fall,4,2016,366,12,LMP,12/31/2016,-0.239806389,-0.39420034
Winter,1,2017,1,1,LMP,1/1/2017,-0.229559212,-0.351710587
Winter,1,2017,2,1,LMP,1/2/2017,-0.159832341,-0.237966997
Winter,1,2017,3,1,LMP,1/3/2017,-0.063709653,-0.10007806
Winter,1,2017,4,1,LMP,1/4/2017,0.015717635,0.030143165
Winter,1,2017,5,1,LMP,1/5/2017,0.045174055,0.107464094
Winter,1,2017,6,1,LMP,1/6/2017,0.026296841,0.075254424
Winter,1,2017,7,1,LMP,1/7/2017,-0.001313823,-0.004149416
Winter,1,2017,8,1,LMP,1/8/2017,-0.017826772,-0.060250349
Winter,1,2017,9,1,LMP,1/9/2017,-0.031700334,-0.113577609
Winter,1,2017,10,1,LMP,1/10/2017,-0.048252621,-0.183394749
Winter,1,2017,11,1,LMP,1/11/2017,-0.057175694,-0.226092362
Winter,1,2017,12,1,LMP,1/12/2017,-0.06313141,-0.261964436
Winter,1,2017,13,1,LMP,1/13/2017,-0.074041085,-0.331259739
Winter,1,2017,14,1,LMP,1/14/2017,-0.092441947,-0.419574798
Winter,1,2017,15,1,LMP,1/15/2017,-0.133378806,-0.569104542
Winter,1,2017,16,1,LMP,1/16/2017,-0.168862825,-0.650935129
Winter,1,2017,17,1,LMP,1/17/2017,-0.181493087,-0.656076558
Winter,1,2017,18,1,LMP,1/18/2017,-0.18528587,-0.654524401
Winter,1,2017,19,1,LMP,1/19/2017,-0.194301245,-0.670414582
Winter,1,2017,20,1,LMP,1/20/2017,-0.201166304,-0.675182781
Winter,1,2017,21,1,LMP,1/21/2017,-0.203759249,-0.666672948
Winter,1,2017,22,1,LMP,1/22/2017,-0.20769683,-0.652700695
Winter,1,2017,23,1,LMP,1/23/2017,-0.204671318,-0.618508798
Winter,1,2017,24,1,LMP,1/24/2017,-0.195417711,-0.572860331
Winter,1,2017,25,1,LMP,1/25/2017,-0.175524695,-0.493265857
Winter,1,2017,26,1,LMP,1/26/2017,-0.136699644,-0.383580368
Winter,1,2017,27,1,LMP,1/27/2017,-0.0965009,-0.288632951
Winter,1,2017,28,1,LMP,1/28/2017,-0.071015605,-0.215841244
Winter,1,2017,29,1,LMP,1/29/2017,-0.063414235,-0.203912051
Winter,1,2017,30,1,LMP,1/30/2017,-0.053634982,-0.18082944
Winter,1,2017,31,1,LMP,1/31/2017,-0.041947923,-0.152170996
Winter,1,2017,32,2,LMP,2/1/2017,-0.038749299,-0.143723694
Winter,1,2017,33,2,LMP,2/2/2017,-0.043011838,-0.167515269
Winter,1,2017,34,2,LMP,2/3/2017,-0.07077948,-0.287998427
Winter,1,2017,35,2,LMP,2/4/2017,-0.117163473,-0.472081168
Winter,1,2017,36,2,LMP,2/5/2017,-0.131843493,-0.511569169
Winter,1,2017,37,2,LMP,2/6/2017,-0.129654148,-0.525404534
Winter,1,2017,38,2,LMP,2/7/2017,-0.136110721,-0.591368429
Winter,1,2017,39,2,LMP,2/8/2017,-0.155753351,-0.662200297
Winter,1,2017,40,2,LMP,2/9/2017,-0.17367564,-0.698270483
Winter,1,2017,41,2,LMP,2/10/2017,-0.189179633,-0.735662965
Winter,1,2017,42,2,LMP,2/11/2017,-0.213552893,-0.782387762
Winter,1,2017,43,2,LMP,2/12/2017,-0.247079743,-0.834335088
Winter,1,2017,44,2,LMP,2/13/2017,-0.269593177,-0.850325263
Winter,1,2017,45,2,LMP,2/14/2017,-0.278445376,-0.841275091
Winter,1,2017,46,2,LMP,2/15/2017,-0.274880285,-0.827640574
Winter,1,2017,47,2,LMP,2/16/2017,-0.269400069,-0.818027775
Winter,1,2017,48,2,LMP,2/17/2017,-0.267446131,-0.811554133
Winter,1,2017,49,2,LMP,2/18/2017,-0.26976566,-0.810091184
Winter,1,2017,50,2,LMP,2/19/2017,-0.276835987,-0.814269085
Winter,1,2017,51,2,LMP,2/20/2017,-0.283945614,-0.805704882
Winter,1,2017,52,2,LMP,2/21/2017,-0.289542288,-0.784574353
Winter,1,2017,53,2,LMP,2/22/2017,-0.290507871,-0.761255564
Winter,1,2017,54,2,LMP,2/23/2017,-0.282484927,-0.726815212
Winter,1,2017,55,2,LMP,2/24/2017,-0.233803076,-0.625069305
Winter,1,2017,56,2,LMP,2/25/2017,-0.123176643,-0.410893935
Winter,1,2017,57,2,LMP,2/26/2017,-0.054788408,-0.25808953
Winter,1,2017,58,2,LMP,2/27/2017,-0.077546052,-0.429237204
Winter,1,2017,59,2,LMP,2/28/2017,-0.110750212,-0.596215539
Winter,1,2017,60,3,LMP,3/1/2017,-0.133387799,-0.685621621
Winter,1,2017,61,3,LMP,3/2/2017,-0.149618411,-0.751263225
Winter,1,2017,62,3,LMP,3/3/2017,-0.168238656,-0.780684864
Winter,1,2017,63,3,LMP,3/4/2017,-0.189024554,-0.782933641
Winter,1,2017,64,3,LMP,3/5/2017,-0.202275734,-0.762027474
Winter,1,2017,65,3,LMP,3/6/2017,-0.21278822,-0.75914374
Winter,1,2017,66,3,LMP,3/7/2017,-0.218865386,-0.757059904
Winter,1,2017,67,3,LMP,3/8/2017,-0.220923443,-0.755135333
Winter,1,2017,68,3,LMP,3/9/2017,-0.222215145,-0.752017499
Winter,1,2017,69,3,LMP,3/10/2017,-0.221290618,-0.744197928
Winter,1,2017,70,3,LMP,3/11/2017,-0.218351489,-0.732912644
Winter,1,2017,71,3,LMP,3/12/2017,-0.214674632,-0.711874818
Winter,1,2017,72,3,LMP,3/13/2017,-0.209495768,-0.688335826
Winter,1,2017,73,3,LMP,3/14/2017,-0.199775323,-0.657891147
Winter,1,2017,74,3,LMP,3/15/2017,-0.192171362,-0.639382781
Winter,1,2017,75,3,LMP,3/16/2017,-0.189308932,-0.627503213
Winter,1,2017,76,3,LMP,3/17/2017,-0.186611057,-0.615464305
Winter,1,2017,77,3,LMP,3/18/2017,-0.183653836,-0.603067786
Winter,1,2017,78,3,LMP,3/19/2017,-0.17840619,-0.584955687
Winter,1,2017,79,3,LMP,3/20/2017,-0.172349069,-0.564564287
Winter,1,2017,80,3,LMP,3/21/2017,-0.166611948,-0.544114463
Winter,1,2017,81,3,LMP,3/22/2017,-0.158130727,-0.523130177
Winter,1,2017,82,3,LMP,3/23/2017,-0.149515834,-0.508047645
Winter,1,2017,83,3,LMP,3/24/2017,-0.141760975,-0.496937602
Winter,1,2017,84,3,LMP,3/25/2017,-0.136925417,-0.49733286
Winter,1,2017,85,3,LMP,3/26/2017,-0.141121681,-0.526937018
Winter,1,2017,86,3,LMP,3/27/2017,-0.157988187,-0.592934718
Winter,1,2017,87,3,LMP,3/28/2017,-0.192881885,-0.694461033
Winter,1,2017,88,3,LMP,3/29/2017,-0.205581632,-0.693047616
Winter,1,2017,89,3,LMP,3/30/2017,-0.204788219,-0.670696245
Winter,1,2017,90,3,LMP,3/31/2017,-0.214973444,-0.676837768
Spring,2,2017,91,4,LMP,4/1/2017,-0.245439226,-0.697749
Spring,2,2017,92,4,LMP,4/2/2017,-0.258900989,-0.703952105
Spring,2,2017,93,4,LMP,4/3/2017,-0.24784869,-0.708813544
Spring,2,2017,94,4,LMP,4/4/2017,-0.246341246,-0.7593938
Spring,2,2017,95,4,LMP,4/5/2017,-0.241685907,-0.799188424
Spring,2,2017,96,4,LMP,4/6/2017,-0.252548592,-0.841550466
Spring,2,2017,97,4,LMP,4/7/2017,-0.248849151,-0.864042643
Spring,2,2017,98,4,LMP,4/8/2017,-0.259856211,-0.889712556
Spring,2,2017,99,4,LMP,4/9/2017,-0.278613752,-0.896629426
Spring,2,2017,100,4,LMP,4/10/2017,-0.296959345,-0.886502723
Spring,2,2017,101,4,LMP,4/11/2017,-0.313304328,-0.869010989
Spring,2,2017,102,4,LMP,4/12/2017,-0.325641428,-0.845801129
Spring,2,2017,103,4,LMP,4/13/2017,-0.339041937,-0.824734517
Spring,2,2017,104,4,LMP,4/14/2017,-0.347740974,-0.795008634
Spring,2,2017,105,4,LMP,4/15/2017,-0.341957181,-0.760530534
Spring,2,2017,106,4,LMP,4/16/2017,-0.333528183,-0.727562483
Spring,2,2017,107,4,LMP,4/17/2017,-0.320654717,-0.689372537
Spring,2,2017,108,4,LMP,4/18/2017,-0.300439517,-0.63268146
Spring,2,2017,109,4,LMP,4/19/2017,-0.268252078,-0.55743563
Spring,2,2017,110,4,LMP,4/20/2017,-0.234383821,-0.493579255
Spring,2,2017,111,4,LMP,4/21/2017,-0.209314638,-0.450943017
Spring,2,2017,112,4,LMP,4/22/2017,-0.18548064,-0.404245439
Spring,2,2017,113,4,LMP,4/23/2017,-0.155401506,-0.340243271
Spring,2,2017,114,4,LMP,4/24/2017,-0.109224128,-0.240374187
Spring,2,2017,115,4,LMP,4/25/2017,-0.033115616,-0.07459292
Spring,2,2017,116,4,LMP,4/26/2017,0.022017914,0.053686058
Spring,2,2017,117,4,LMP,4/27/2017,0.038890333,0.106510463
Spring,2,2017,118,4,LMP,4/28/2017,0.039087458,0.113351172
Spring,2,2017,119,4,LMP,4/29/2017,0.044958105,0.122662856
Spring,2,2017,120,4,LMP,4/30/2017,0.062674535,0.162542014
Spring,2,2017,121,5,LMP,5/1/2017,0.07686175,0.200698761
Spring,2,2017,122,5,LMP,5/2/2017,0.072926123,0.196454657
Spring,2,2017,123,5,LMP,5/3/2017,0.064835104,0.183665689
Spring,2,2017,124,5,LMP,5/4/2017,0.049615298,0.142267295
Spring,2,2017,125,5,LMP,5/5/2017,0.023908055,0.061949949
Spring,2,2017,126,5,LMP,5/6/2017,-0.009568515,-0.023490928
Spring,2,2017,127,5,LMP,5/7/2017,-0.083534981,-0.183518902
Spring,2,2017,128,5,LMP,5/8/2017,-0.18487406,-0.325024138
Spring,2,2017,129,5,LMP,5/9/2017,-0.288152748,-0.402814892
Spring,2,2017,130,5,LMP,5/10/2017,-0.363946093,-0.447310772
Spring,2,2017,131,5,LMP,5/11/2017,-0.415408188,-0.481384116
Spring,2,2017,132,5,LMP,5/12/2017,-0.441556773,-0.506520664
Spring,2,2017,133,5,LMP,5/13/2017,-0.4609965,-0.535645204
Spring,2,2017,134,5,LMP,5/14/2017,-0.471298019,-0.534225792
Spring,2,2017,135,5,LMP,5/15/2017,-0.433073568,-0.506286068
Spring,2,2017,136,5,LMP,5/16/2017,-0.425268515,-0.512756876
Spring,2,2017,137,5,LMP,5/17/2017,-0.435196364,-0.516307808
Spring,2,2017,138,5,LMP,5/18/2017,-0.419666471,-0.474871719
Spring,2,2017,139,5,LMP,5/19/2017,-0.372120354,-0.404520419
Spring,2,2017,140,5,LMP,5/20/2017,-0.267651174,-0.294229945
Spring,2,2017,141,5,LMP,5/21/2017,-0.187952588,-0.233925474
Spring,2,2017,142,5,LMP,5/22/2017,-0.227877016,-0.327123534
Spring,2,2017,143,5,LMP,5/23/2017,-0.299250601,-0.441794878
Spring,2,2017,144,5,LMP,5/24/2017,-0.361881666,-0.521246401
Spring,2,2017,145,5,LMP,5/25/2017,-0.415950293,-0.58092919
Spring,2,2017,146,5,LMP,5/26/2017,-0.430025861,-0.556472595
Spring,2,2017,147,5,LMP,5/27/2017,-0.426201016,-0.534571762
Spring,2,2017,148,5,LMP,5/28/2017,-0.40739635,-0.507441603
Spring,2,2017,149,5,LMP,5/29/2017,-0.395830555,-0.500432747
Spring,2,2017,150,5,LMP,5/30/2017,-0.396452981,-0.509452526
Spring,2,2017,151,5,LMP,5/31/2017,-0.404689976,-0.52234098
Spring,2,2017,152,6,LMP,6/1/2017,-0.420209763,-0.542785184
Spring,2,2017,153,6,LMP,6/2/2017,-0.452119136,-0.574731719
Spring,2,2017,154,6,LMP,6/3/2017,-0.468856569,-0.587465153
Spring,2,2017,155,6,LMP,6/4/2017,-0.459682877,-0.591868271
Spring,2,2017,156,6,LMP,6/5/2017,-0.485274576,-0.608448002
Spring,2,2017,157,6,LMP,6/6/2017,-0.474056376,-0.561843313
Spring,2,2017,158,6,LMP,6/7/2017,-0.346852753,-0.433351337
Spring,2,2017,159,6,LMP,6/8/2017,-0.277588432,-0.389337643
Spring,2,2017,160,6,LMP,6/9/2017,-0.286330871,-0.422141287
Spring,2,2017,161,6,LMP,6/10/2017,-0.303969901,-0.445748018
Spring,2,2017,162,6,LMP,6/11/2017,-0.309323524,-0.44912241
Spring,2,2017,163,6,LMP,6/12/2017,-0.305917132,-0.444210217
Spring,2,2017,164,6,LMP,6/13/2017,-0.3094293,-0.456756534
Spring,2,2017,165,6,LMP,6/14/2017,-0.320438488,-0.473138402
Spring,2,2017,166,6,LMP,6/15/2017,-0.311688743,-0.4669604
Spring,2,2017,167,6,LMP,6/16/2017,-0.283051379,-0.462027903
Spring,2,2017,168,6,LMP,6/17/2017,-0.274205342,-0.490111134
Spring,2,2017,169,6,LMP,6/18/2017,-0.296158481,-0.553558391
Spring,2,2017,170,6,LMP,6/19/2017,-0.344700112,-0.637071431
Spring,2,2017,171,6,LMP,6/20/2017,-0.387511613,-0.698863267
Spring,2,2017,172,6,LMP,6/21/2017,-0.423835197,-0.734864687
Spring,2,2017,173,6,LMP,6/22/2017,-0.440583714,-0.752414584
Spring,2,2017,174,6,LMP,6/23/2017,-0.451242629,-0.769911553
Spring,2,2017,175,6,LMP,6/24/2017,-0.459744054,-0.787658983
Spring,2,2017,176,6,LMP,6/25/2017,-0.4842499,-0.830622837
Spring,2,2017,177,6,LMP,6/26/2017,-0.509886374,-0.856568009
Spring,2,2017,178,6,LMP,6/27/2017,-0.527732717,-0.871146273
Spring,2,2017,179,6,LMP,6/28/2017,-0.524139664,-0.878328251
Spring,2,2017,180,6,LMP,6/29/2017,-0.518829499,-0.886952313
Spring,2,2017,181,6,LMP,6/30/2017,-0.51796541,-0.894358655
Summer,3,2017,182,7,LMP,7/1/2017,-0.528370006,-0.869110301
Summer,3,2017,183,7,LMP,7/2/2017,-0.520473661,-0.826565921
Summer,3,2017,184,7,LMP,7/3/2017,-0.506914176,-0.806066722
Summer,3,2017,185,7,LMP,7/4/2017,-0.505243634,-0.804614824
Summer,3,2017,186,7,LMP,7/5/2017,-0.502268333,-0.804633151
Summer,3,2017,187,7,LMP,7/6/2017,-0.503592888,-0.803064385
Summer,3,2017,188,7,LMP,7/7/2017,-0.535142501,-0.813044653
Summer,3,2017,189,7,LMP,7/8/2017,-0.555958151,-0.800420687
Summer,3,2017,190,7,LMP,7/9/2017,-0.554308714,-0.756643641
Summer,3,2017,191,7,LMP,7/10/2017,-0.50289586,-0.679657802
Summer,3,2017,192,7,LMP,7/11/2017,-0.426972693,-0.592753638
Summer,3,2017,193,7,LMP,7/12/2017,-0.348706753,-0.507657301
Summer,3,2017,194,7,LMP,7/13/2017,-0.27356837,-0.427076449
Summer,3,2017,195,7,LMP,7/14/2017,-0.205792972,-0.353979074
Summer,3,2017,196,7,LMP,7/15/2017,-0.149062541,-0.287475852
Summer,3,2017,197,7,LMP,7/16/2017,-0.124205482,-0.262325611
Summer,3,2017,198,7,LMP,7/17/2017,-0.096111896,-0.214715445
Summer,3,2017,199,7,LMP,7/18/2017,-0.078573078,-0.178428263
Summer,3,2017,200,7,LMP,7/19/2017,-0.078765685,-0.179778564
Summer,3,2017,201,7,LMP,7/20/2017,-0.075915743,-0.178829045
Summer,3,2017,202,7,LMP,7/21/2017,-0.062527184,-0.153993877
Summer,3,2017,203,7,LMP,7/22/2017,-0.026628477,-0.069837391
Summer,3,2017,204,7,LMP,7/23/2017,-0.003582828,-0.010220161
Summer,3,2017,205,7,LMP,7/24/2017,0.012276175,0.037635749
Summer,3,2017,206,7,LMP,7/25/2017,0.024897905,0.078562011
Summer,3,2017,207,7,LMP,7/26/2017,0.01915056,0.062561036
Summer,3,2017,208,7,LMP,7/27/2017,0.009424903,0.031750456
Summer,3,2017,209,7,LMP,7/28/2017,0.0015799,0.005512389
Summer,3,2017,210,7,LMP,7/29/2017,-0.007004187,-0.025347294
Summer,3,2017,211,7,LMP,7/30/2017,-0.01603222,-0.061030216
Summer,3,2017,212,7,LMP,7/31/2017,-0.040000165,-0.170271557
Summer,3,2017,213,8,LMP,8/1/2017,-0.071835085,-0.321414647
Summer,3,2017,214,8,LMP,8/2/2017,-0.061138569,-0.267717482
Summer,3,2017,215,8,LMP,8/3/2017,-0.027064088,-0.126715141
Summer,3,2017,216,8,LMP,8/4/2017,0.004020436,0.020758345
Summer,3,2017,217,8,LMP,8/5/2017,0.022105599,0.130157291
Summer,3,2017,218,8,LMP,8/6/2017,0.0325249,0.211806425
Summer,3,2017,219,8,LMP,8/7/2017,0.042857152,0.286537398
Summer,3,2017,220,8,LMP,8/8/2017,0.050067949,0.314295358
Summer,3,2017,221,8,LMP,8/9/2017,0.058818351,0.328040788
Summer,3,2017,222,8,LMP,8/10/2017,0.07485497,0.371020514
Summer,3,2017,223,8,LMP,8/11/2017,0.078862061,0.362589242
Summer,3,2017,224,8,LMP,8/12/2017,0.101605847,0.415848877
Summer,3,2017,225,8,LMP,8/13/2017,0.148208284,0.52663911
Summer,3,2017,226,8,LMP,8/14/2017,0.179180449,0.582415151
Summer,3,2017,227,8,LMP,8/15/2017,0.163261316,0.515230655
Summer,3,2017,228,8,LMP,8/16/2017,0.124355672,0.386906063
Summer,3,2017,229,8,LMP,8/17/2017,0.09285802,0.276414379
Summer,3,2017,230,8,LMP,8/18/2017,0.07429502,0.207132148
Summer,3,2017,231,8,LMP,8/19/2017,0.057150751,0.162476212
Summer,3,2017,232,8,LMP,8/20/2017,0.033363916,0.10917321
Summer,3,2017,233,8,LMP,8/21/2017,-0.004058438,-0.014911986
Summer,3,2017,234,8,LMP,8/22/2017,-0.129656437,-0.31450205
Summer,3,2017,235,8,LMP,8/23/2017,-0.237200906,-0.460078362
Summer,3,2017,236,8,LMP,8/24/2017,-0.324139326,-0.533946915
Summer,3,2017,237,8,LMP,8/25/2017,-0.393324294,-0.57305953
Summer,3,2017,238,8,LMP,8/26/2017,-0.442313468,-0.590132642
Summer,3,2017,239,8,LMP,8/27/2017,-0.470421602,-0.592326291
Summer,3,2017,240,8,LMP,8/28/2017,-0.477214666,-0.592974078
Summer,3,2017,241,8,LMP,8/29/2017,-0.468552155,-0.57912826
Summer,3,2017,242,8,LMP,8/30/2017,-0.447626055,-0.553147886
Summer,3,2017,243,8,LMP,8/31/2017,-0.419583217,-0.522491715
Summer,3,2017,244,9,LMP,9/1/2017,-0.382176366,-0.482663936
Summer,3,2017,245,9,LMP,9/2/2017,-0.337552164,-0.432097044
Summer,3,2017,246,9,LMP,9/3/2017,-0.298330227,-0.383343632
Summer,3,2017,247,9,LMP,9/4/2017,-0.267984841,-0.342892776
Summer,3,2017,248,9,LMP,9/5/2017,-0.243136421,-0.309410859
Summer,3,2017,249,9,LMP,9/6/2017,-0.22277882,-0.283602337
Summer,3,2017,250,9,LMP,9/7/2017,-0.191874122,-0.252440439
Summer,3,2017,251,9,LMP,9/8/2017,-0.059450463,-0.080794939
Summer,3,2017,252,9,LMP,9/9/2017,0.014528159,0.021688009
Summer,3,2017,253,9,LMP,9/10/2017,0.027681347,0.04379241
Summer,3,2017,254,9,LMP,9/11/2017,0.035556734,0.057594287
Summer,3,2017,255,9,LMP,9/12/2017,0.045687571,0.074236806
Summer,3,2017,256,9,LMP,9/13/2017,0.067564939,0.10934702
Summer,3,2017,257,9,LMP,9/14/2017,0.105882424,0.171429808
Summer,3,2017,258,9,LMP,9/15/2017,0.159409134,0.258759108
Summer,3,2017,259,9,LMP,9/16/2017,0.229665815,0.371934161
Summer,3,2017,260,9,LMP,9/17/2017,0.292111634,0.474227408
Summer,3,2017,261,9,LMP,9/18/2017,0.283820491,0.468964393
Summer,3,2017,262,9,LMP,9/19/2017,0.256196182,0.414352061
Summer,3,2017,263,9,LMP,9/20/2017,0.227649485,0.34749819
Summer,3,2017,264,9,LMP,9/21/2017,0.245427909,0.353237307
Summer,3,2017,265,9,LMP,9/22/2017,0.27765005,0.382498369
Summer,3,2017,266,9,LMP,9/23/2017,0.29628088,0.406214194
Summer,3,2017,267,9,LMP,9/24/2017,0.299793883,0.428422274
Summer,3,2017,268,9,LMP,9/25/2017,0.275692851,0.422549666
Summer,3,2017,269,9,LMP,9/26/2017,0.22830258,0.37460769
Summer,3,2017,270,9,LMP,9/27/2017,0.177272138,0.299000046
Summer,3,2017,271,9,LMP,9/28/2017,0.119231134,0.205244195
Summer,3,2017,272,9,LMP,9/29/2017,0.062748051,0.111884898
Summer,3,2017,273,9,LMP,9/30/2017,0.014740938,0.027357224
Fall,4,2017,274,10,LMP,10/1/2017,-0.031002148,-0.060054231
Fall,4,2017,275,10,LMP,10/2/2017,-0.081021337,-0.164072652
Fall,4,2017,276,10,LMP,10/3/2017,-0.130199781,-0.281134308
Fall,4,2017,277,10,LMP,10/4/2017,-0.165201788,-0.395428929
Fall,4,2017,278,10,LMP,10/5/2017,-0.184478419,-0.508286433
Fall,4,2017,279,10,LMP,10/6/2017,-0.190973412,-0.591017003
Fall,4,2017,280,10,LMP,10/7/2017,-0.183218421,-0.59052232
Fall,4,2017,281,10,LMP,10/8/2017,-0.234977391,-0.751447219
Fall,4,2017,282,10,LMP,10/9/2017,-0.295656997,-0.841651666
Fall,4,2017,283,10,LMP,10/10/2017,-0.299333247,-0.80372775
Fall,4,2017,284,10,LMP,10/11/2017,-0.276680038,-0.73993511
Fall,4,2017,285,10,LMP,10/12/2017,-0.241903005,-0.657093138
Fall,4,2017,286,10,LMP,10/13/2017,-0.175716641,-0.449795965
Fall,4,2017,287,10,LMP,10/14/2017,-0.082221964,-0.173978608
Fall,4,2017,288,10,LMP,10/15/2017,0.022347722,0.03945781
Fall,4,2017,289,10,LMP,10/16/2017,0.143044614,0.218535075
Fall,4,2017,290,10,LMP,10/17/2017,0.230316163,0.328190529
Fall,4,2017,291,10,LMP,10/18/2017,0.32557924,0.442532362
Fall,4,2017,292,10,LMP,10/19/2017,0.367880369,0.513365886
Fall,4,2017,293,10,LMP,10/20/2017,0.314533177,0.446734017
Fall,4,2017,294,10,LMP,10/21/2017,0.199273049,0.245936553
Fall,4,2017,295,10,LMP,10/22/2017,0.08366576,0.089950607
Fall,4,2017,296,10,LMP,10/23/2017,0.001294636,0.001288116
Fall,4,2017,297,10,LMP,10/24/2017,-0.055189844,-0.052226069
Fall,4,2017,298,10,LMP,10/25/2017,-0.154058296,-0.145960248
Fall,4,2017,299,10,LMP,10/26/2017,-0.263998961,-0.279095538
Fall,4,2017,300,10,LMP,10/27/2017,-0.380693752,-0.405966672
Fall,4,2017,301,10,LMP,10/28/2017,-0.447823894,-0.482101678
Fall,4,2017,302,10,LMP,10/29/2017,-0.505498006,-0.544623366
Fall,4,2017,303,10,LMP,10/30/2017,-0.503020078,-0.57253933
Fall,4,2017,304,10,LMP,10/31/2017,-0.500189164,-0.598170125
